51.16,100,48.06,100,112.04,105.44,138.33
60.14,19.83,99.27,100,102.09,102.7,112.6
33.93,26.81,95.01,0,100,100,100
63.79,0,79.81,100,91.38,91.34,100
75.34,100,99.5,100,128.53,128.53,83.33
19.94,100,40.18,100,97.04,96.48,106.39
99.12,20.12,80.91,100,25.56,25.12,100
61.07,0,97.48,100,103.9,104.59,128.37
81.26,0,62.95,81.39,100,100,100
70,100,100,100,100,100,278.47
32.08,0,57.75,100,118.81,118.19,125
70.47,0,86.4,100,162.32,92.85,110.61
61.51,87.38,99.72,100,99.46,99.47,50
100,100,50.8,100,64.4,59.98,100
50.76,0,60.04,100,102.37,102.34,103.97
55.52,0,74.48,100,114.28,109.28,141.82
77.73,43.6,72.99,100,118.9,118.9,100.61
66.67,0,64.8,0,125,104.17,111.11
100,0,57.96,0,100,100,100
76.66,0,96.11,100,109.24,108.22,100
74.88,0,92.61,100,50.81,50.85,101.82
66.12,0,62.65,100,112.44,111.25,111.64
76.96,0,72.92,100,110.84,110.84,100
75.16,83.83,85.97,100,152.87,125.61,115.71
30.48,0,82.29,100,98.42,93.67,100
75.19,76.62,85.44,100,102.03,102.03,110.85
69.88,100,22.87,100,149.28,27.01,123.33
56.75,0,89.27,100,107.12,106.12,100
85.19,0,60.52,100,136.79,136.79,106.67
33.01,98.53,63.54,100,92.94,79.58,118.88
100,0,71.75,100,112.91,111.78,100
48.92,0,66.53,100,106.64,106.66,100
35,0,76.55,100,117.21,116.97,138.16
80,0,96.92,0,100,100,100
68.31,0,94.48,100,70.19,68.23,104.02
78.57,63.19,80.88,98.13,106.07,106.07,100
81.25,0,64.15,0,127.72,127.72,100
69.61,100,14.18,100,103.08,103.08,100
73.96,0,46.91,100,70.99,71.28,100
34.34,100,45.86,100,62.74,62.14,104.96
31.06,10.43,72.83,100,101.96,102.32,113.69
100,17,57.85,100,112.21,112.21,100
48.52,100,57.58,100,98.14,98.32,129.36
65.18,0,72.61,100,242.56,193.75,102.5
100,100,65.46,100,112.83,112.83,133.33
68.05,0,30.6,100,107.82,102.2,151.89
80,0,100,100,109.35,109.05,131.99
26.37,0,55.41,100,153.11,153.11,100
22.54,100,62.96,100,112.76,101.69,128.65
68.31,0,63.14,100,109.86,109.86,114.39
97.22,0,100,0,100,100,100
61.87,0,30.52,100,116.73,110.79,156.82
89.89,0,55.93,100,114.43,113.2,153.33
76.04,0,92.26,100,109.25,109.21,100.33
86.13,0,62.61,0,100,100,100
49.22,96.61,80.21,100,115.34,114.78,100
100,0,77.86,100,231.48,230.9,100
100,0,84.76,100,108.73,108.73,100
68.05,0,60.62,100,128.7,120.72,101.67
64.93,6.26,98.91,100,103.78,104.48,134.88
86.94,0,59.42,100,121.53,120.45,109.17
53.33,0,75.27,100,100,100,18.75
44.91,0,64.33,100,180.83,180.83,180.83
86.4,0,39.42,100,142.06,125.23,162.09
84.07,0,65.92,0,122.5,105.83,105.83
85.28,0,82.9,0,25.82,25.82,34.17
59.77,0,40.52,100,148.97,124.17,156.44
66.37,0,64.72,100,105.15,105.36,121.67
22.56,100,89.62,96.1,85.91,85.4,60.42
100,0,73.51,100,106.07,105.84,100
93.27,96.39,87.2,100,114.66,114.66,100
100,0,77.32,0,100,100,100
80,12.76,99,0,100,222.22,100
100,0,38.78,100,103.27,103.27,92.42
80.18,0,66.26,50,116.89,116.89,100
21.93,100,85.39,95.22,113.47,112.69,106.68
50,0,44.29,0,94.69,94.83,77.88
21.14,0,46.26,100,89.73,89.73,106.67
65.83,89.67,81.69,100,111.95,104.34,105.84
26.64,0,99.85,100,263.66,263.86,102.35
58.69,0,77.23,100,130.82,125.67,100
47.04,0,69.72,100,54.01,53.57,102.38
55.65,0,87.62,0,117,117,141.67
85.88,0,48.88,0,104.58,100,100
57.34,0,82.86,97.83,172.33,172.33,125.46
74.38,0,90.46,100,104.89,104.89,100
62,100,94.78,100,104.97,104.75,111.21
98.8,0.59,89.01,92.9,132.99,101.81,115.34
84,0,99.95,0,100,100.000.00,100
100,0,96.18,100,69.02,68.61,100
100,0,52.93,100,94.83,94.38,100
80,74,99,82.43,168.19,168.19,132.42
93.1,100,100,100,178.51,178.46,137.58
71.71,70.74,83.13,90.82,81.42,68.91,119.34
79.57,100,61.7,100,177.48,23.76,100
77.28,100,96.73,100,120.63,120.63,101.78
13.4,100,87.44,100,110.21,109.48,123.42
12.49,96.9,46.58,100,83.14,79.71,118.98
70.74,100,80.71,100,120.41,116.2,100
100,0,38.16,100,534.48,169.4,54.69
61.77,100,100,100,153.79,154.43,121.45
80,1,96,100,100,100,100
55.77,0,49.67,100,39.82,39.29,100
67.25,0,58.72,100,117.94,117.94,105
100,0,74.99,100,88.62,88.6,100
24.21,100,64.42,100,100,100,100
10.98,100,82.54,0,164.26,164.26,106.12
3.52,100,81.38,0,100.64,100.64,100.64
1.73,100,73.65,0,100.64,100.64,100.64
11.04,100,90.04,90.16,100.88,99.25,99.18
13.42,100,78.76,23.47,185.18,147.76,106.38
2.59,100,76.81,0,227.27,100,100
63.6,100,72.35,0,425,112.4,106.91
85.68,100,82.5,0,97.47,102.64,91.15
19.81,100,69.35,61.16,104.05,104.05,104.05
53.22,100,71.8,0,102.89,102.89,102.89
54.86,100,97.67,83.37,140.02,140.01,114.41
8.02,100,59.99,0,94.44,92.36,90.28
53.33,100,90.66,0,791.03,589.74,95.92
3.28,100,85.39,87.83,112.44,139.41,107.29
21.53,100,72.58,0,150.06,149.94,100
37.57,100,90.11,90.65,102.5,100.32,115.28
57.06,100,100,0,95.31,100,100
4.52,100,90.63,86.25,98.17,98.17,98.11
46.24,100,90.89,71.94,118.81,120.41,100.8
9.35,100,85.7,53.11,101.02,101.02,100.61
10.8,100,73.61,0,100.25,100,100.25
7.52,100,62.76,0,101.3,101.3,100.43
11.5,100,93.41,26.62,100,101.42,91.99
41.73,100,46.64,0,100,100,100
21.65,100,65.13,0,100,100,100
13.27,100,94.75,91.83,94.79,91.76,128.91
16.27,100,86.15,0,109.87,109.4,109.5
35.49,100,60.82,0,167.26,167.26,109.09
13.94,100,92.31,97.83,100,100.11,100.11
30.81,100,49.04,0,84.18,88.66,85.49
8.72,100,85.08,91.68,100,100,100
100,9.73,97.92,0,100,100,100
45.69,100,88.94,94.99,110.41,99.97,106.6
10.59,100,47.17,0,100,99.65,100
8.11,100,77.02,0,105,105,105
22.68,100,75.11,81.23,100.69,100.69,100.69
57.42,100,65.43,0,102.76,103.16,99.84
13.94,100,61.9,0,169.13,100,100
6.6,100,74.14,0.14,97.64,102.74,97.72
4.37,100,86.27,51.14,100,100,100
10.66,100,48.52,0,254.63,100,100
56.69,100,100,100,171.79,171.79,107.91
24.86,100,33.08,0,100,100,100
33.59,100,95.36,0,256.12,100,100
34.68,100,86.89,100,110.26,110.26,110.26
1.92,0,99.7,0,358.49,358.49,100
14.71,0,90.2,0,108.89,108.33,93.75
0.6,100,76.87,0,155.14,155.14,8.33
28.5,0,81.77,100,100,100,100
53.86,100,81.37,100,175.83,109.95,112
38.9,69.13,98.13,0,116.96,109.63,100.45
11.47,100,95.49,0,164.45,164.3,100.55
1.65,100,85.02,0,107.2,120.4,96.19
3.61,100,78.2,0,112.5,147.95,150
24.03,100,93.19,0,100,100,100
27.14,0,81.21,0,102.52,102.52,89.8
37.32,100,99.87,0,100,100,109.47
65.86,100,83.71,100,140.43,140.43,140.43
23.98,100,100,0,122.25,121.84,107.5
69.19,100,100,0,15.34,15.34,20.83
39.85,86.18,100,0,187.36,100,100
71.43,100,69.26,0,100,100,100
8.35,100,75.6,0,182.5,182.5,100
10.15,100,96.67,84.95,145.83,145.83,112.5
100,0,10.92,0,3.66,0.36,16.11
48.59,0,19.89,0,221.64,221.64,107.24
100,0,33.02,0,6.82,8.13,12.84
5.71,0,12.67,0,100,100,100
0.08,0,29.1,0,0,0,0
5.61,100,69.05,0,100,100,100
12.04,82.24,77.45,0,123.29,120.47,119.26
4.37,0,45.7,0,100,100,100
60.86,100,47.27,0,103.97,4.85,100
100,0,78.31,0,241.15,75,46.87
100,0,51.32,0,381.67,95.83,191.67
100,0,64.34,0,148.81,251.67,89.88
100,0,25.94,0,360,69.17,69.17
100,9.09,49.6,0,22.5,22.5,22.5
100,0,77.59,0,0,0,0
96.77,66.67,64.62,0,413.33,95.83,95.83
100,0,66.92,0,136.25,272.5,136.25
64.52,0,66.22,0,83.33,83.33,83.33
76,0,75.14,0,0,0,0
100,25,67.05,0,292.86,91.67,104.76
100,0,18.77,0,30.83,30.83,30.83
78.12,0,69.7,0,155.83,106.67,106.67
6.4,34.37,67.26,0,100,100,100
85.47,50,46.98,0,122.5,73.33,73.33
100,0,95.52,0,89.86,155,33.7
74.7,0,57.67,0,84.17,84.17,84.17
100,14.24,85.07,0,98.48,265.83,59.66
100,100,67.09,0,22.73,100,22.73
62,100,96.21,50,100,100,100
100,0,81.36,0,390,83.33,95.83
100,0,42.6,0,461.67,111.67,112.5
93.7,100,73.29,0,100,100,100
100,0,80.18,0,91.67,91.67,91.67
91.81,0,89.8,100,100,100,100
37.76,0.78,67.16,0,258.85,91.67,91.67
2.12,0,40.25,0,0,0,0
24.84,100,87.51,0,90.06,88.62,90.06
100,0,49.99,0,110,110,110
100,45.86,59.14,0,91.58,91.93,91.58
4.71,100,90.6,0,94.72,94.72,94.72
21.71,100,82.63,0,100,100,100
45.99,100,44.79,0,100.19,101.33,100.19
100,0,54.47,0,95.6,82.38,82.38
1.08,100,82.68,0,89.95,90,89.95
100,0,85.32,0,95.11,94.93,95.11
1.74,100,78.94,0,57.61,57.83,57.61
100,100,25.61,0,100,100,100
44.95,100,93.57,0,110.7,110.61,110.7
100,0,11.37,0,92.5,92.5,92.5
100,0,73.46,0,100,100,100
57.42,100,42.38,0,73.33,73.33,73.33
70.74,100,100,0,84.26,84.26,84.26
6.6,100,99.81,0,103.04,103.04,103.04
100,100,50.88,0,92.92,93.75,92.92
1.37,100,100,0,94.73,93.46,94.73
1.86,100,65.59,0,96.24,95.3,96.24
14.18,100,57.56,0,127.02,127.15,127.02
100,100,57.49,0,101.56,101.82,101.56
6.29,100,73.19,0,74.96,74.96,74.96
100,82.92,47.1,0,100,101.67,100
16.25,100,78.53,0,103.92,103.8,103.92
9.37,100,90.46,0,91.49,91.49,91.49
45.82,100,84.64,0,85.54,85.15,85.54
100,0,59.71,0,99.17,99.17,99.17
44.67,84.01,84.71,0,79.04,78.59,79.04
100,0,62.22,0,52.96,52.87,52.96
74.02,100,71.43,0,100,100,100
67.34,100,88.29,28.72,100,100,100
63.9,100,83.27,0,86.95,84.81,86.95
34.16,100,44.39,0,100,100,100
15.05,100,100,0,95.04,95.04,95.04
78.85,0,57.73,0,100,100,100
12.37,100,66.9,0,48.35,48.74,48.35
24.82,100,52.76,0,103.12,103.12,103.12
75.68,100,100,0,100,100,100
24.47,100,72.44,0,100,100,100
8.42,100,48.88,0,171.67,171.67,171.67
19.32,100,60.93,0,51.67,51.67,51.67
91.74,2.91,21.83,0.05,100,100,100
18,0,53.91,0,100,100,100
34.13,100,58.59,0,96.67,83.33,95
19.38,100,92.35,0,40.09,40.09,40.09
26,100,77.26,0,97.47,97.47,97.47
36,0,97.22,0,100,100,100
15.54,100,94.39,0,130.57,130.57,130.57
16,100,100,100,100,100,100.6
33.86,100,54.05,100,100,100,100
32.11,100,95.82,100,100,100,100
43.96,100,81.16,100,100,100,100
13.77,100,86.91,100,100,100,100
61.52,100,93.19,100,100,100,100
41.18,100,95.22,100,100,100,100
61.99,100,90.49,100,100,100,100
52.96,100,100,100,100.26,100.26,104.76
58.07,100,100,100,100,100,100
62.5,100,100,100,100,100,100
51.52,100,91.35,100,100,100,100
27.17,100,96.21,100,100,100,100
29.29,86.8,99.45,100,100,100,100
48.87,100,98.43,100,100,100,100
36.02,100,98.24,100,100,100,100
70.44,100,100,100,100,100,100
19.87,100,100,100,100,100,100
94.59,100,91.65,66.67,100,100,100
32.69,100,87.92,100,100,100,100
44.66,100,100,100,100,100,100
0.41,100,79.5,100,100,100,100
69.49,100,99.45,100,100,100,100
92.47,100,97,100,100,100,100
79.33,100,100,100,100,100,100
78.7,100,98.11,100,100,100,100
43.22,100,93.17,100,100,100,100
28.1,100,87.32,100,100,100,100
76.9,100,100,100,100,100,100
53.45,100,37.29,100,100,100,100
32.77,100,60.14,100,100,100,100
37.21,100,72.26,100,100,100,100
49.52,100,69.87,100,100,100,100
72.23,100,82.05,100,100,100,100
77.39,100,81.99,100,100,100,100
83.01,100,99.45,100,100,100,100
75.38,100,83.11,100,100,100,100
1.48,100,47.5,100,100,100,100
65.08,100,83.32,100,100,100,100
64.28,100,73.06,100,100,100,100
66.88,100,100,100,100,100,100
71.89,100,97.55,100,100,100,100
73.27,100,92.88,100,100,100,100
43.29,100,100,100,100,100,100
89.93,100,94.92,0,100,100,48.98
76.07,100,80.91,100,100,100,100
15.02,100,79.81,100,100,100,100
45.52,100,92.81,100,100,100,100
91.35,100,100,100,100,100,100
43.23,100,79.06,100,100,100,100
61.28,100,70.06,100,100,100,100
58.46,100,98.89,100,100,100,100
5.41,100,33.58,100,100,100,100
90.87,98.72,100,100,100,100,100
68.66,100,92.26,100,100,100,100
20.42,100,99.45,100,100,100,100
15.55,100,99.45,100,100,100,100
45.53,100,100,100,100,100,100
20.6,100,100,100,100,100,100
78.89,100,100,100,100,100,100
72.14,100,94.11,100,100,100,100
12.13,100,72.39,100,100,100,100
49.52,100,98.99,100,100,100,100
60.83,100,91.87,100,100,100,100
51.79,100,61.53,100,100,100,100
68.52,100,99.29,100,100,100,100
91,100,34.09,100,100,100,100
70.59,100,100,100,100,100,100
16.46,100,87.77,100,100,100,100
65.19,100,79.95,100,100,100,100
22.97,100,61.69,100,100,100,100
72.01,100,43.49,100,100,100,100
31.81,100,93.63,100,100,100,100
84.45,100,87.36,100,100,100,100
46.25,100,84.14,100,100,100,100
64.06,100,100,100,100,100,100
1.98,100,84.53,100,100,100,100
60.74,100,53.78,100,100,100,100
16.41,100,96.63,100,100,100,100
29.57,100,91.35,100,100,100,100
72.98,100,100,100,100,100,100
80.86,43.21,100,100,148.81,148.81,149.09
50.16,100,100,100,100,100,100
96.37,100,94.6,100,107.6,107.6,126.04
79.45,100,98.49,100,100,100,100
94.71,100,93.06,100,136.44,128.89,148.72
73.08,91.23,75.36,100,100,100,100
42.98,100,89.27,100,100,100,100
50.94,100,99.45,100,100,100,100
88.57,100,100,100,528.33,90.74,94.44
87.44,100,100,100,100,100,100
17.3,100,71.2,100,100,100,100
64.14,100,84.16,100,100,100,100
25.77,100,100,100,100,100,100
64.06,100,100,100,100,100,100
4.11,100,56.63,100,100,100,100
52.85,100,62.24,100,100,100,100
3.58,100,100,92.95,101.41,101.2,101.62
22.64,100,80.7,2.93,100,50,50
17.41,100,80.25,100,100,100,100
47.13,100,99.96,96.23,111.11,120,123.81
93.7,100,100,100,100,100,100
36.97,100,69.3,100,100,100,100
3.33,0,66.15,6.25,100,100,100
51.9,100,81.17,100,100,100,100
52.2,100,99.49,100,100,100,100
28.04,100,99.45,100,100,100,100
61.79,100,53.11,100,100,100,100
51.26,100,90.39,100,100,100,100
53.31,100,94.99,100,100,100,100
74.48,100,21.1,100,100,100,100
57.69,100,96.47,100,100,100,100
45.23,100,53.6,100,100,100,100
58.92,100,100,100,100,100,100
65.52,100,92.79,100,100,100,100
84.63,100,68.71,100,100,100,100
51.42,100,99.45,100,100,100,100
44.25,100,98.85,100,100,100,100
53.02,100,100,100,100,100,100
81.23,65.88,92.52,100,105.28,105.04,128.19
83.98,100,100,100,100,100,100
80.86,100,100,100,100,100,100
73.29,100,100,100,100,100,100
37.95,100,64.8,100,100,100,100
77.99,100,73.45,100,100,100,100
77.3,100,96.95,100,100,100,100
58.84,100,70.05,100,100,100,100
85.27,100,100,100,100,100,100
23.74,100,100,100,100,100,100
90.15,100,94.87,100,100,100,100
77.37,100,90.03,100,100,100,100
35.53,100,100,100,100,100,100
60.91,100,86.71,80.55,101.85,101.85,100
26.44,100,75,100,100,100,100
9.77,100,96.1,99.62,110.96,100,100
74.67,100,55.12,100,100,100,100
25.33,100,100,100,100,100,100
69.29,100,99.45,100,100,100,100
54.36,100,74.72,100,100,100,100
9.3,100,38.23,100,100,100,100
57.6,100,87.38,100,100,100,100
74.55,100,62.83,100,100,100,100
77.72,100,56.07,100,100,100,100
56.13,100,67.36,100,100,100,100
34.7,100,60.76,100,100,100,100
40.56,100,97.2,65.91,100,100,100
59.15,100,96.27,100,100,100,100
84.45,100,38.7,100,100,100,100
49.35,100,85.54,100,100,100,100
54.23,100,100,100,100,100,100
59.45,100,92.15,100,100,100,100
62.95,100,61.98,100,100,100,100
34.21,100,82.96,100,100,100,100
100,57.92,83.83,100,259.76,148.48,151.39
28.42,100,100,100,100,100,100
81.25,100,53.76,100,100,100,100
87.07,100,80.62,100,148.97,148.97,218.91
40.98,100,96.25,100,100,100,100
6.29,100,74.07,100,100,100,100
38.35,100,99.45,100,100,100,100
89.34,100,95.53,100,100,100,100
58.28,100,78.04,100,100,100,100
51.17,100,99.45,100,100,100,100
66.66,100,65.49,100,100,100,100
69.91,100,95.1,100,100,100,100
18.84,100,86.36,100,100,100,100
5.07,100,29.64,100,100,100,100
77.99,100,96.95,88.58,108.57,108,108
56.81,99.84,97.76,100,100,100,100
41.76,100,64.27,100,100,100,100
63.6,100,80.51,100,100,100,100
55.67,100,89.93,100,100,100,100
52.58,100,84.02,100,100,100,100
81.54,100,96.35,100,150,150,108.33
57.98,100,87.43,100,100,100,100
77,100,100,100,113.09,100,148.15
22.78,100,49.14,100,100,100,100
72.76,100,98.77,100,100,100,100
29.25,100,99.45,100,100,100,100
50.08,77.29,100,100,100,100,100
69.11,100,72.34,100,100,100,100
77.48,100,99.45,100,100,100,100
73.53,100,49.89,100,100,100,100
23.4,100,61.33,100,100,100,100
22.53,100,68.69,100,100,100,100
32.69,100,99.45,100,100,100,100
82.62,100,100,100,100,100,100
28.6,97.42,94.78,100,100,100,100
76.97,100,88.75,100,100,100,100
54.98,100,84.58,100,100,100,100
29.93,100,86.68,100,100,100,100
77.82,100,93.81,0,118.92,118.92,118.92
100,100,96.53,100,133.76,133.76,133.76
38.68,88.74,80.05,86.88,103.82,103.65,103.82
100,100,72.82,100,98.29,95.93,95.93
69.72,100,90.29,98.28,101.58,101.58,109.13
96.92,16.57,71.3,0,171.59,148.01,22.96
66.81,0,99.7,0,100,100,100
35.92,13.38,86.27,73.83,116.13,114.48,114.53
100,100,96.53,100,99.17,99.17,99.17
34.3,0,87.23,100,120.41,120.29,120.41
10.78,0,89.43,100,119.75,119.38,119.75
32.07,21.91,96.47,100,142.42,140.91,142.42
27.49,100,99.84,0,137.5,131.94,81.67
99.61,0,99.93,0,107.93,107.93,100.52
44.36,30,81.08,0,106.42,106.42,99.31
76.22,0,99.79,100,119.84,119.84,119.84
94.92,100,100,0,102.42,102.42,102.42
100,65.96,83.48,87.78,100,100,100
35.9,0.15,93.76,76.23,107.08,106.56,107.08
100,80.2,93.49,98.24,104.3,104.3,107.7
7.96,0,95.29,0,100.27,100.27,102.19
40.93,66.3,99.43,11.48,125,125,100
79.98,0.2,95.79,0,100,100,100
37.47,0,83.44,75.75,111.9,111.77,111.24
91.35,60,95.56,99.96,120.14,120.14,100.64
77.3,84.44,68.07,0,100,100,100
38.94,100,96.3,0,169.41,92.73,92.88
85.89,100,90.24,100,93.15,93.15,100
53.3,100,90.37,0,118.97,118.97,118.97
35.59,0,70.96,100,123.81,117.86,123.81
53.58,100,80.27,0,119.35,119.35,119.35
100,0,29.48,0,100.17,100.17,44.91
100,3.39,98.02,100,147.67,147.67,120.95
25.76,14.66,94.54,0,79.02,75.45,75.28
85.07,17,99.95,95.25,567.34,239.39,151.16
69.97,100,97.55,0,55.68,55.68,55.68
76.12,100,48.29,0,39.39,39.39,39.39
1.78,100,71.48,0,27.98,27.98,27.98
25.95,100,77.03,0,41.67,53.33,58.33
7.05,100,99.99,0,58.61,58.61,58.61
18.1,100,51.96,0,33.33,33.33,33.33
67.49,100,28.61,0,29.17,29.17,29.17
70.28,100,86.69,0,36.28,36.28,36.28
26.38,100,63.36,0,62.5,62.5,62.5
22.96,100,58.39,0,79.17,79.17,79.17
72.97,100,91.83,0,112.88,112.88,112.88
15.83,100,67.45,0,36.39,36.39,36.39
26.66,100,77.23,0,29.67,44.67,44.67
8.32,100,62.54,0,88.33,88.33,88.33
23.32,100,78.9,0,32.41,32.41,32.41
25,100,99.98,0,63.73,63.73,63.73
59.64,100,83.93,0,51.67,53.33,53.33
56.91,100,50.71,0,41.67,41.67,41.67
88.58,100,66.79,0,130,130,130
3.43,100,59.53,0,17.59,17.22,17.22
72.42,100,79.92,0,16.67,16.67,16.67
7.21,100,75.91,0,25,25,25
40.29,100,93.87,0,88.33,87.36,90
35.74,72.8,94.74,0,99.82,99.73,99.82
76.68,100,93.08,0,34.62,34.62,34.62
3.53,100,97.24,0,36.42,36.42,36.42
100,82.42,74.64,0,5.56,5.56,5.56
9.52,100,99.99,0,87.7,87.7,87.7
57.98,100,69.05,0,43.33,43.33,43.33
18.39,100,91.08,0,104.17,104.17,104.17
34.01,100,68.45,0,27.78,28.24,28.24
26.44,100,96.01,0,46.67,46.67,46.67
100,100,57.61,0,222.92,222.92,222.92
69.93,100,72.54,0,15,20,16.67
77.49,100,84.98,0,108.84,102.36,104.89
92.17,100,64.37,0,91.67,91.67,91.67
14.76,100,59.79,0,17.92,17.92,17.92
72.79,100,63.75,0,100,100,100
95.8,100,81.97,0,67.5,67.5,67.5
21.56,100,90.21,0,50.06,50.06,50.06
1.17,100,51.05,0,24.52,24.52,24.52
81.4,100,70.98,0,66.67,66.67,66.67
14.09,100,87.64,0,8.33,12.5,12.5
62.72,100,82.73,0,31.41,31.41,31.41
33.85,100,74.9,0,18.33,26.67,26.67
87.24,100,80.22,0,100,100,100
100,0,73.03,0,61.9,61.9,61.9
28.59,100,56.23,0,50.83,50.83,50.83
24.83,100,52.33,0,148.45,148.45,133.33
25.29,100,78.81,100,276.22,92.14,132.7
17.94,0,38.79,0,0.65,0.65,5.43
11.06,0,31.43,0,34.81,34.81,96.63
4.99,50,56.95,0,0.95,1.9,14.24
100,100,71.61,0,483.63,483.63,100
74.04,0,47.63,0,88.73,88.73,100
15.53,99.81,84.35,100,257.28,168.86,104.86
16.66,85.49,96.07,100,100.5,104.14,106.29
3.44,0,87.05,100,82.48,95.45,102.69
60.52,27.56,83.52,99.18,100,100,100
12.78,0,63.28,100,50.62,54,95.16
0.25,0,100,100,112.61,114.3,109.02
70.65,0,75.26,82.48,117.78,117.59,102.03
3.64,0,75.08,100,114.79,127.06,118.44
24.83,56.27,83.85,100,91.57,92.82,100.84
43.76,99.97,94.89,100,134.5,178.13,104.17
86.15,100,41.1,49.66,138.98,159.09,108.01
0.15,0,78.85,99.89,108.71,109.2,108.5
10.55,99.6,100,100,94.13,99.95,106.55
17.83,99.97,100,82.8,88.54,101.6,101
48.31,99.94,89.3,100,100.89,109.47,98.39
4.19,100,100,0,100,10.71,12
46.6,0,80.09,100,558.95,294.5,100.6
6.17,100,65.95,100,469.2,253.62,95.47
79.92,39.63,98.02,98.75,101.33,101.33,101.73
4.56,0,99.02,100,119.3,126.98,101.77
76.47,0,25.19,37.78,100,100,100
13.53,99.77,98.39,100,104.73,104.73,103
8,0,22.84,0,100,100,100
12.65,99.56,86.52,100,107.03,107.03,102.01
6.67,100,32.95,98,100,100,100
2.56,0,68.39,100,117.84,109.83,96.05
12.34,97.33,68.96,100,556.01,297.05,100.95
3.28,13.11,77.21,0,150,137.95,104.32
4.02,85.31,100,100,190.75,190.83,100
23.23,100,92.49,100,180.14,157.57,101.96
20.24,98.23,100,0.28,188.42,172.65,129.7
27.24,59.35,75.21,48.55,105.54,101.64,101.51
3.55,99.44,88.41,100,99.67,102.58,106.53
31.52,0,100,0,100,100,100
2.91,0,76.12,20.95,477.38,260.91,95.24
0.22,0,100,58.36,116.24,137.24,102.17
12.4,0,66.65,100,112.22,112.65,102.78
16.33,0,56,45.31,109.42,107.97,102.54
100,96.1,39.74,100,390.28,229.17,107.87
23.91,0,96.08,100,88.88,133.07,101.23
63.79,0,29.61,94.92,305.09,225.93,95.83
0.92,91.89,91.47,100,129.58,114.21,102.75
64.19,97.83,90.76,0,100,100,100
100,0,62.82,100,83.02,108.76,111.54
11.88,0,30.81,100,100,100,100
24.55,0,97.23,0,100,100,100
100,0,33.14,100,249.04,174.36,96.15
100,0,15.41,100,398.53,290.2,99.75
4.85,0,84.24,0,100,100,100
23.81,0,28.91,100,50.08,50.08,97.22
20,0,75.17,0,119.44,119.44,119.44
6.07,100,86.38,98.91,174.89,174.98,151.82
0.49,0,75.02,96.56,106.1,105.16,103.73
19.12,99.95,100,100,103.57,98.55,100.36
48,40,100,100,212.46,207.67,164.89
5,0,100,90.91,100,100,100
63.27,44.24,100,100,138.07,118.85,140.27
10.56,99.06,93.52,99.96,421.06,237.08,101.25
35.92,0,50.65,0,100,100,100
23.53,99.96,90.28,89.45,128.44,116.51,100.77
14.39,100,46.33,100,115.57,107.97,101.92
11.46,99.42,81.6,100,108.55,108.55,101.17
8.58,99.82,95.92,100,143.24,127.36,104.92
44.86,99.98,97.87,86.9,104.14,112.35,115.56
88.48,100,49.61,100,121.39,121.39,103.07
34.4,39.15,100,0,360.71,275.93,259.93
15.28,95.25,93.03,100,103.17,117.56,101.04
11.52,99.79,92.34,100,110.45,107.81,101.76
16.15,99.76,83.44,100,157.82,157.79,102.99
5.84,0,74.01,100,461.34,253.59,99.54
94.55,0,51.39,41.67,100,100,100
33.9,0,71.09,100,433.16,240.26,97.89
4.3,79.07,94.92,0,100.32,100.32,100.32
4.54,0,80.09,100,493.58,312.84,103.15
0.65,0,76.89,100,223.41,150.99,99.4
44.92,0,92.13,100,133.18,150.2,101.04
22.48,99.88,96.42,100,118.04,120.85,97.6
21.28,95.45,34.09,0,100,100,100
0.59,0,87.41,100,100.11,100.11,103.91
18.4,100,67.74,93.75,100,100,100
40,0,94.28,40,100,100,100
99.9,64.65,94.44,99.31,117.33,117.33,114.23
38.14,0,99.9,69.17,189.2,99.75,44.14
1.58,0,75.11,10.43,128.38,111.26,101.4
18.99,0,100,59.84,111.85,105.87,95.13
74.36,100,93.66,100,107.6,107.6,105.9
18.75,94.82,98.89,100,221.05,147.44,141.45
17.34,100,100,100,75.78,68.35,109.69
5.37,100,82.69,100,104.62,104.62,109.85
74.73,100,93.54,100,109.88,78.76,161.38
2.38,100,85.48,100,134.13,133.54,107.93
57.83,100,85.07,100,122.87,124.7,107.28
33.76,100,86.11,100,101.23,367.87,104.02
4.81,100,87.69,100,100.73,98.06,99.76
10.3,100,75.64,85.6,100,108.22,100
25.78,100,100,100,108.09,105.12,100
100,0,30.75,0,100,100,100
50.59,100,100,100,55.88,55.98,99.65
11.49,100,79.48,100,148.13,295.11,101.1
27.95,100,65.06,100,152.18,153.84,100
32.14,100,71.62,100,66.59,64.79,77.12
3.1,85.51,99,99.33,104,104,100
38.75,100,97.52,100,107.86,107.86,154.54
29.8,3.11,98.15,100,81,81,88.54
32.77,100,98.06,91.73,113.25,113.57,137.83
18.61,100,98.91,100,253.33,330.09,104.4
25,84.36,96.28,97.64,126.37,126.37,129.99
18.98,65,100,96.14,212.73,192.69,104.83
13.02,100,37.03,99.97,148.15,119.01,108.33
1.21,100,85.52,100,105.05,100,100
83.07,92.51,92.78,85.89,112.6,112.6,112.2
6.55,100,94.33,8.48,142.29,142.29,151.24
47.87,0,67.13,99.99,182.13,169.44,108.56
3.8,100,85.82,100,107.58,107.86,143.45
24.54,0,61.03,100,100,100,100
100,0,40.22,99.98,24.34,24.16,77.78
59.36,100,49.05,99.99,83.48,81.03,83.26
